label,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83
A,0.797362745,0.608434558,0.749351144,0.478335559,0.657383025,0.366340071,0.582112253,0.277149439,0.543372571,0.189198941,0.654671311,0.437785268,0.526933074,0.442158848,0.556209326,0.434357196,0.599773586,0.42630738,0.648305714,0.543706298,0.515088081,0.520099521,0.544147015,0.506639123,0.588491738,0.510114789,0.643758595,0.633889496,0.517777801,0.601225019,0.547663689,0.583465695,0.589398623,0.5822891,0.640077353,0.705616415,0.539973199,0.659002244,0.562143028,0.637347937,0.593567133,0.635208905,0.191300645,0.488153815,0.259081602,0.367335439,0.361959726,0.287439704,0.455770791,0.235097826,0.52109015,0.18237108,0.400232285,0.343124658,0.517537355,0.392764539,0.483810902,0.399175107,0.434773952,0.391034424,0.391889483,0.449381262,0.497749269,0.485819489,0.468567729,0.484346092,0.427823812,0.47563529,0.378957242,0.549700558,0.473172367,0.568696499,0.445941091,0.559657514,0.408930838,0.55036062,0.364604771,0.636116445,0.442078263,0.62962079,0.414556086,0.618524194,0.382956296,0.615749836
A,0.79750669,0.607581377,0.749074996,0.475393653,0.657636106,0.367938519,0.576068401,0.28258732,0.541145086,0.192527711,0.63870877,0.442713618,0.521659374,0.444861531,0.551542938,0.43423593,0.591324568,0.425570011,0.631049037,0.546266437,0.509030521,0.521274567,0.539692879,0.506760836,0.579941988,0.510209322,0.628068626,0.633878827,0.514520943,0.600435317,0.546544731,0.582254827,0.585403204,0.582590103,0.629034102,0.702762723,0.543231905,0.654672325,0.569831192,0.635742366,0.598965883,0.635927796,0.194148093,0.49437958,0.257835239,0.374097586,0.359161437,0.294687331,0.453086555,0.239046127,0.513955951,0.182091594,0.400742531,0.353391707,0.514444768,0.39041841,0.481364161,0.398566484,0.434332967,0.393321723,0.39840588,0.459892124,0.498361707,0.482631803,0.47045362,0.481149822,0.431490988,0.475457668,0.39024061,0.55765897,0.477588981,0.564947486,0.452257901,0.555952191,0.416766226,0.549522161,0.380139977,0.640054107,0.450477272,0.623959899,0.424712181,0.614150286,0.395090789,0.614104509
A,0.793654799,0.616887212,0.747604787,0.481901884,0.660935938,0.370331496,0.584039092,0.277373135,0.546915352,0.186547816,0.640009582,0.444522798,0.523546338,0.44149977,0.553178251,0.435005426,0.592946529,0.428406149,0.629669905,0.546677947,0.511382937,0.519338906,0.54128021,0.507633924,0.580379963,0.512061179,0.624396801,0.635707259,0.513684392,0.598166823,0.546001434,0.583479643,0.58393085,0.585291505,0.623279631,0.70618099,0.54031837,0.656057596,0.567854881,0.64104414,0.597196639,0.643965304,0.190254301,0.504710317,0.253510952,0.381784439,0.355558097,0.297417462,0.450012654,0.239353582,0.513261497,0.183491021,0.398495615,0.349776149,0.51668793,0.385953218,0.479123235,0.396291435,0.430856079,0.392772704,0.399067789,0.45707044,0.499402583,0.478013784,0.467719078,0.479398817,0.427589595,0.475864738,0.39373973,0.557040274,0.47747913,0.562725902,0.449173391,0.555997491,0.412922293,0.55110538,0.386112511,0.642270207,0.453309417,0.625841498,0.424326211,0.616734564,0.393677413,0.617076635
A,0.781464636,0.639298379,0.744822383,0.520268261,0.667670429,0.394606173,0.59859097,0.305478871,0.559923172,0.215797007,0.702466369,0.45836395,0.550609887,0.458368301,0.576931357,0.458490759,0.622219563,0.461194098,0.697222531,0.56498605,0.53130877,0.542200685,0.56420213,0.537121832,0.617094517,0.54841125,0.684428453,0.654265463,0.531514645,0.62221992,0.563192606,0.614453018,0.612549126,0.62151283,0.665550709,0.731613159,0.549651265,0.69340837,0.573519051,0.674205124,0.613060653,0.676914275,0.193379179,0.498828232,0.258265287,0.382966787,0.367647707,0.286154658,0.458962619,0.228321731,0.528048813,0.174916327,0.378832251,0.335063189,0.534444571,0.39322874,0.503568411,0.403319687,0.449375868,0.397174835,0.361462802,0.445113093,0.515416384,0.490336895,0.481299132,0.485856593,0.427827328,0.47632274,0.348168969,0.549964249,0.490172893,0.578900576,0.454658955,0.565197289,0.406130105,0.554838896,0.339732945,0.644536972,0.453332275,0.642579496,0.421836972,0.627852261,0.380363226,0.624731421
A,0.777136803,0.632649541,0.735603869,0.514872074,0.658031583,0.386113882,0.602356791,0.286956668,0.574003756,0.195514828,0.708670616,0.457294405,0.552373886,0.462002486,0.576435804,0.458702505,0.619375765,0.458061099,0.706507564,0.565723777,0.534909189,0.548233449,0.568198144,0.539363742,0.620347559,0.54755038,0.694155574,0.656332135,0.533446312,0.624434888,0.565683901,0.615346551,0.616499007,0.621939182,0.67393136,0.733744442,0.553540528,0.693466187,0.577798724,0.675592542,0.619262815,0.679136634,0.194676667,0.497103423,0.257988334,0.385100484,0.369917005,0.291986734,0.461068988,0.234507248,0.525888145,0.17100957,0.3766765,0.335904956,0.533925295,0.393324643,0.502150059,0.403859884,0.448196352,0.396767318,0.356676698,0.445825726,0.515521288,0.493021101,0.478738874,0.48893863,0.423699737,0.477377206,0.34120962,0.550994277,0.489131123,0.583792567,0.451785892,0.569888711,0.401673228,0.558174193,0.330798656,0.646251857,0.449915856,0.648996651,0.41772294,0.632821679,0.374274164,0.626222134
A,0.20966281,0.554333627,0.272744417,0.450338662,0.385290831,0.337135553,0.465208918,0.257336199,0.527754664,0.179250687,0.351052701,0.357484102,0.521614373,0.415448815,0.492734969,0.439566612,0.436677098,0.432357848,0.323970616,0.464522183,0.516980648,0.506221712,0.473698735,0.517041743,0.410482824,0.511437833,0.311801523,0.572255254,0.491140276,0.602096736,0.446840942,0.599859774,0.388197452,0.590565443,0.309954911,0.671672881,0.45731914,0.680000246,0.426315665,0.666969299,0.372068644,0.65421772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A,0.805186927,0.652563512,0.765639067,0.539573729,0.68919915,0.42080152,0.622619331,0.340068579,0.587117672,0.265599877,0.742025912,0.474140644,0.587902784,0.467968464,0.602879703,0.483575314,0.64041698,0.489261091,0.740350425,0.577270567,0.56991297,0.551736057,0.594365239,0.558509171,0.642165244,0.568893373,0.727160335,0.66448313,0.561361551,0.623567939,0.586014211,0.628226519,0.633383274,0.639875114,0.703989446,0.73853749,0.579891801,0.704916954,0.592270255,0.690886319,0.625673592,0.691189945,0.255977154,0.564798415,0.314510494,0.466610789,0.415671796,0.352514505,0.49138999,0.273789704,0.54872191,0.194984049,0.389942884,0.350261837,0.555702746,0.399423808,0.530846834,0.435444355,0.478303194,0.43536827,0.367640495,0.448876351,0.555565238,0.485126406,0.517074049,0.507516444,0.455895275,0.505796373,0.358125627,0.552296698,0.533835948,0.577296197,0.494314551,0.586346328,0.438120812,0.580628276,0.358858705,0.651552677,0.506916761,0.653566182,0.479624301,0.647904992,0.427024484,0.639610231
A,0.786644936,0.65607512,0.751989365,0.540264785,0.679110527,0.427754343,0.615514219,0.355038643,0.577681303,0.287555307,0.735566974,0.495192945,0.566988885,0.488350928,0.53648591,0.475178719,0.538446426,0.469795853,0.734378815,0.598367929,0.547717333,0.575549662,0.540682971,0.551025808,0.566877246,0.548041999,0.720866799,0.685359478,0.542604506,0.649263382,0.556118846,0.626317918,0.597751439,0.627428114,0.695771039,0.757643521,0.56594044,0.720170617,0.574573815,0.683004439,0.606595516,0.669847429,0.256360948,0.560914934,0.314543247,0.465682149,0.414266229,0.352906257,0.492629588,0.274234563,0.551770091,0.192291379,0.386159629,0.341240108,0.551431179,0.387513727,0.539389968,0.42817542,0.496297777,0.437907875,0.361793309,0.439457536,0.552556813,0.478092104,0.528738201,0.505811393,0.479091734,0.508670151,0.350986719,0.543339312,0.533513665,0.568917751,0.511514962,0.585231185,0.467090547,0.584354937,0.353297263,0.641698718,0.507728279,0.646778643,0.512492657,0.644043922,0.489828646,0.634739637
B,0.764368534,0.657953262,0.69805938,0.578261495,0.673603177,0.48946026,0.647440672,0.435355872,0.618832529,0.390618563,0.741639674,0.407412499,0.68330431,0.352850854,0.6301862,0.352631599,0.587905645,0.365695894,0.759947002,0.404488504,0.683246434,0.33823517,0.620759308,0.343449175,0.576086044,0.362739682,0.768675566,0.415383428,0.693686068,0.34216398,0.629905522,0.352019668,0.587291539,0.373990774,0.763224185,0.435472816,0.696032643,0.376642883,0.646213412,0.375549763,0.61016655,0.387298107,0.307207972,0.615513206,0.396108598,0.547623277,0.44116959,0.465555221,0.481933475,0.421011627,0.523951054,0.396307468,0.3620269,0.350399047,0.446454108,0.304569602,0.504281342,0.32736516,0.542963564,0.359242946,0.348631352,0.352481425,0.454916775,0.295337915,0.517756283,0.332256377,0.550951838,0.376756191,0.34981063,0.374122947,0.445188135,0.308336079,0.510000527,0.341289818,0.54354465,0.37963903,0.362981141,0.408010781,0.438133568,0.349889666,0.488547891,0.36004141,0.520680428,0.380554795
B,0.763730049,0.658968806,0.69741559,0.581539512,0.673279941,0.492818415,0.64817524,0.438701332,0.620148778,0.394283652,0.736573935,0.410339087,0.68080163,0.353000164,0.629074037,0.352316201,0.588585019,0.364045054,0.754521906,0.406470835,0.680506706,0.337592006,0.619225085,0.341602534,0.575874746,0.361078322,0.763855636,0.417117506,0.689610898,0.342498004,0.625707448,0.350330055,0.582846045,0.370771557,0.760774195,0.436700553,0.694071233,0.376857847,0.644006252,0.376053989,0.607845306,0.387565851,0.304601192,0.617788196,0.392473906,0.549877703,0.4388991,0.466886789,0.479819506,0.423926383,0.520916402,0.403012037,0.359835505,0.352190912,0.444041699,0.303880095,0.50189358,0.32939896,0.54116106,0.362988859,0.346105367,0.355038851,0.452974319,0.295568973,0.515739381,0.335466146,0.549793184,0.380700439,0.346412212,0.376535207,0.441250175,0.307300478,0.506402969,0.341996312,0.541360915,0.38130483,0.35856685,0.410799026,0.431952924,0.350598454,0.482746929,0.357571483,0.516364038,0.374573201
B,0.769551992,0.657146811,0.699450254,0.575536489,0.675761163,0.484748721,0.649475634,0.430826664,0.619621634,0.385778874,0.746968091,0.397942126,0.684792876,0.341483861,0.629303396,0.343547285,0.587175667,0.357429087,0.764690936,0.395683497,0.681634128,0.328638196,0.616817594,0.336906046,0.572872639,0.356614232,0.771969974,0.408381581,0.691890955,0.334330678,0.626489639,0.345404387,0.583920062,0.365653872,0.765508056,0.430358946,0.694015205,0.371003538,0.642782032,0.371705055,0.606247425,0.382309705,0.300705224,0.614362597,0.390565574,0.547492981,0.440685004,0.464266628,0.481522202,0.421701312,0.523185492,0.406657517,0.356045604,0.336461455,0.447701693,0.292637587,0.506685793,0.323423266,0.54450053,0.360416889,0.343016475,0.339956403,0.45512718,0.284748822,0.517864108,0.327176034,0.55069983,0.37483564,0.345275223,0.362442315,0.443709701,0.297241926,0.509630322,0.335157961,0.543153286,0.378313482,0.359488845,0.39797017,0.437723249,0.340162039,0.488871247,0.356313348,0.520528913,0.382392526
B,0.769407153,0.655567884,0.69798857,0.574266553,0.674055457,0.483502388,0.647906303,0.428997576,0.618072271,0.384154677,0.743219733,0.397685736,0.681494355,0.340875238,0.627641499,0.342218727,0.585989058,0.354099721,0.762092054,0.394815266,0.680942297,0.327728927,0.617251992,0.33415392,0.5719859,0.352701545,0.77006036,0.407264203,0.691099644,0.332641482,0.625960946,0.342559367,0.581801176,0.36213702,0.763713002,0.429191321,0.692796767,0.370453984,0.641524911,0.370359063,0.603951216,0.380317748,0.298594922,0.61143899,0.389426053,0.542711377,0.43837294,0.461856484,0.478357106,0.421764374,0.520084739,0.405260086,0.354861051,0.336805999,0.446594656,0.292136312,0.505070567,0.325479865,0.542100072,0.362713814,0.341278613,0.340099424,0.45334956,0.285097182,0.516945481,0.32997784,0.549283445,0.376682043,0.343342274,0.361808807,0.443211854,0.293154776,0.509364128,0.333582699,0.54123801,0.378053337,0.35783273,0.395122796,0.436240643,0.33241123,0.487327933,0.350387812,0.517652571,0.378591061
B,0.763429344,0.653112054,0.695042133,0.569809198,0.672106028,0.479893595,0.645435274,0.425925165,0.614718914,0.380668759,0.744756222,0.395697266,0.681213617,0.337067038,0.625260472,0.339943349,0.582636356,0.355691612,0.762328863,0.393045515,0.677829146,0.324261218,0.613027155,0.333020449,0.569142938,0.354055643,0.769819975,0.40457657,0.688257873,0.32889694,0.623654544,0.341792911,0.582236707,0.363753527,0.764117241,0.424565375,0.692529321,0.364902645,0.642255664,0.366699487,0.606988311,0.37856704,0.29683584,0.609059453,0.387201011,0.541730523,0.434635669,0.461655617,0.471587658,0.421238095,0.512067735,0.403533041,0.348141491,0.33579275,0.440864861,0.28979975,0.500640512,0.32241118,0.537772357,0.360744208,0.333976746,0.339287162,0.447928011,0.281716168,0.512042165,0.326105505,0.543210447,0.37304616,0.337152719,0.360732913,0.438465953,0.288204312,0.504708052,0.328026861,0.5356583,0.373720556,0.353433818,0.393632025,0.433389217,0.328114361,0.485358506,0.345871329,0.515304565,0.375433624
B,0.772643387,0.654963374,0.698948503,0.568895519,0.67485553,0.480587035,0.647760689,0.426213861,0.617777348,0.379321754,0.74132216,0.396075755,0.680783868,0.339617074,0.626714349,0.340651989,0.584374309,0.35157603,0.759490073,0.390963733,0.679727793,0.323854029,0.615977943,0.329104275,0.570524216,0.347021759,0.767885625,0.401714206,0.690030158,0.326816738,0.624774158,0.335642815,0.580126166,0.355014771,0.763182104,0.42200622,0.693683863,0.362753719,0.642578304,0.362305343,0.605058193,0.372349441,0.295800358,0.61046648,0.387566805,0.539310873,0.438557327,0.46002841,0.479939997,0.421547323,0.522949934,0.40731594,0.352895051,0.329762608,0.44667086,0.288067669,0.505856156,0.322001249,0.542771101,0.360216737,0.33799839,0.333894968,0.452035785,0.278703928,0.51633203,0.324140102,0.548419476,0.373014241,0.338514686,0.35618791,0.4407399,0.288001716,0.507414937,0.33063224,0.538921893,0.376827985,0.351455301,0.390844434,0.432069808,0.329706758,0.484357595,0.349533826,0.514882624,0.379156351
B,0.776900947,0.653399348,0.700412452,0.569100022,0.676256895,0.483163923,0.649707556,0.4295744,0.619927883,0.382313609,0.743450403,0.395380914,0.68267864,0.34123069,0.628792942,0.340797842,0.585897028,0.348946422,0.76192081,0.390170544,0.681099772,0.324654102,0.616313577,0.327890456,0.569660544,0.343922526,0.770195127,0.400534838,0.691443503,0.327971667,0.625602901,0.335875601,0.58069098,0.354056001,0.764996767,0.419968545,0.695813954,0.362442493,0.64467597,0.362835228,0.606985688,0.373352736,0.297449529,0.609512329,0.38882038,0.539154351,0.439171314,0.459413588,0.48041755,0.418518662,0.523222506,0.402521938,0.352295071,0.331122041,0.446276546,0.287391365,0.506083965,0.320573002,0.542971253,0.358554631,0.337509096,0.333998233,0.452450067,0.2783342,0.516610444,0.322395384,0.547987282,0.369662166,0.339156926,0.355747819,0.442681968,0.284879357,0.508624732,0.325929403,0.539414287,0.371451676,0.353491068,0.390075833,0.436478496,0.327121258,0.488121092,0.346730441,0.517445624,0.376311779
B,0.779967129,0.652898848,0.703397453,0.566471696,0.679152906,0.481164634,0.652191341,0.428030998,0.622183442,0.381416082,0.747795343,0.396230549,0.686305344,0.341648668,0.632006884,0.340577424,0.588989615,0.349145174,0.766074538,0.391331345,0.685144484,0.323551774,0.620556951,0.328222871,0.574084699,0.346309602,0.774060965,0.401171774,0.694355071,0.327969551,0.628907442,0.337413132,0.58445096,0.356724858,0.768633366,0.419904292,0.697391391,0.362817526,0.646048605,0.363706768,0.608644485,0.373968333,0.300400794,0.609964132,0.391062975,0.54104948,0.441315442,0.460382491,0.48402667,0.418246686,0.527965486,0.401112705,0.35750562,0.330590546,0.449933052,0.289132923,0.508354068,0.320590466,0.545510054,0.357060939,0.342845619,0.332584441,0.455633193,0.279200763,0.518522024,0.321932256,0.55059731,0.369055241,0.34318915,0.354321241,0.445062757,0.287580103,0.510407567,0.327767551,0.542468488,0.371849358,0.356207669,0.389912903,0.438433945,0.331206024,0.489470959,0.350814641,0.519096613,0.379202574
B,0.778880298,0.652393043,0.703991175,0.570778966,0.679503262,0.4832066,0.653014362,0.429012299,0.624661088,0.382824272,0.747341633,0.397508502,0.68814832,0.340657234,0.634445786,0.340138704,0.591720343,0.349576175,0.766046941,0.392498791,0.687351048,0.324345052,0.623338819,0.328558326,0.577703476,0.346149057,0.774450183,0.402870238,0.696730554,0.328995764,0.631411612,0.338427424,0.587365389,0.358483613,0.769248962,0.422786981,0.700298131,0.36465627,0.649626613,0.365136445,0.612747908,0.376166224,0.30232352,0.607732892,0.395350277,0.541065753,0.444629878,0.460358232,0.486437261,0.417167485,0.528454602,0.397049218,0.358702034,0.330742598,0.450380743,0.28873831,0.509866893,0.31955874,0.547493458,0.355331123,0.344714791,0.332617104,0.456288427,0.279254854,0.520269632,0.320838928,0.552702725,0.36608997,0.345893443,0.354331702,0.446487516,0.286399662,0.512415469,0.325611472,0.54412061,0.369608015,0.359740436,0.388875455,0.440762043,0.329333603,0.491769582,0.348349959,0.521339715,0.376847625
B,0.774904251,0.65382874,0.704035759,0.573676348,0.679967999,0.482573092,0.653326511,0.427742839,0.623880267,0.382911444,0.748025656,0.398718536,0.689244568,0.341578722,0.635312915,0.341656923,0.592991531,0.352484941,0.766385257,0.394807875,0.688231885,0.327354848,0.62467736,0.332910359,0.579042792,0.350680798,0.775667906,0.405633122,0.697878599,0.332697332,0.632982135,0.342177778,0.588727355,0.361407191,0.771568835,0.425844371,0.700735331,0.367791235,0.649282098,0.36669758,0.611551285,0.375979006,0.30497241,0.608983278,0.396455824,0.542351961,0.444136202,0.461404145,0.485686094,0.417662263,0.527882159,0.396632701,0.357272565,0.335381746,0.449050695,0.291706443,0.50909847,0.322180152,0.547511041,0.35883075,0.344213665,0.336636364,0.456429243,0.281456113,0.520374119,0.32218048,0.553151131,0.366943181,0.34719193,0.357266694,0.447930664,0.287124962,0.514143586,0.32464093,0.546753287,0.368032694,0.362995207,0.390670747,0.444753021,0.330423117,0.496462315,0.348478854,0.527291059,0.376636863
B,0.78057313,0.654301882,0.705169797,0.571341276,0.680158257,0.483524114,0.654263556,0.429093421,0.626618743,0.38091749,0.747883022,0.398523688,0.689070404,0.341945827,0.636196494,0.340622872,0.594304562,0.348691761,0.766819835,0.393892467,0.687565088,0.326979399,0.62391299,0.330372006,0.578431487,0.347320437,0.775430799,0.404222935,0.696695626,0.331577599,0.631888032,0.340970278,0.588437319,0.360169798,0.771365643,0.423440844,0.702464104,0.365475833,0.651447356,0.366189867,0.614516139,0.37699461,0.305374354,0.60677743,0.397125691,0.540913463,0.445716679,0.460928798,0.48731941,0.417421252,0.529506445,0.396589279,0.359550446,0.33253333,0.451972306,0.290014327,0.51173532,0.320119709,0.549469531,0.355850786,0.345895082,0.334342748,0.458836466,0.280230045,0.522480428,0.321119905,0.554436326,0.365628868,0.347986788,0.355873585,0.449447274,0.286840975,0.515237391,0.325270951,0.546946347,0.369384229,0.362630546,0.389990002,0.44437176,0.328831613,0.495678335,0.346803337,0.525719047,0.375077575
